Axes,Series,Index,X,Y,Z
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,147,0.001778787487,1.024523957,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,148,0.001791771337,1.024021451,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,149,0.001804755187,1.023529336,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,150,0.001817739038,1.023047356,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,151,0.001830722888,1.022575255,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,152,0.001843706738,1.022112779,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,153,0.001856690588,1.02165967,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,154,0.001869674439,1.021215674,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,155,0.001882658289,1.020780535,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,156,0.001895642139,1.020353996,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,157,0.00190862599,1.019935803,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,158,0.00192160984,1.019525698,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,159,0.00193459369,1.019123428,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,160,0.001991134321,1.017466811,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,161,0.002047674952,1.015956093,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,162,0.002104215583,1.014575122,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,163,0.002160756214,1.013309604,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,164,0.002217296845,1.012155364,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,165,0.002273837476,1.011102031,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,166,0.002330378107,1.010138039,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,167,0.002386918738,1.009258089,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,168,0.002443459369,1.008455659,
RespuestaDeLazoCerrado_Planta_ControladorPID,Tyreus-Luyben,169,0.0025,1.007721978,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,1,0,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,2,2.5e-09,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,3,7.40059012e-06,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,4,1.480118024e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,5,2.220177036e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,6,2.960236048e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,7,3.70029506e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,8,4.440354072e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,9,5.180413084e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,10,5.920472096e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,11,6.660531108e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,12,7.40059012e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,13,8.140649132e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,14,8.880708144e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,15,9.620767156e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,16,9.99975e-05,0,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,17,0.0001000025,0.4848846437,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,18,0.0001036082617,0.5333047001,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,19,0.0001110088518,0.6348854363,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,20,0.0001184094419,0.7394268479,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,21,0.000125810032,0.84692871,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,22,0.0001332106222,0.9573907973,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,23,0.0001406112123,1.070812885,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,24,0.0001480118024,1.187194747,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,25,0.0001554123925,1.30653616,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,26,0.0001628129826,1.428836897,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,27,0.0001702135728,1.554096734,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,28,0.0001776141629,1.682315446,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,29,0.000185014753,1.813492807,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,30,0.0001924153431,1.947628592,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,31,0.0001998159332,2.084722577,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,32,0.0001999975,2.08812323,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,33,0.0002000025,1.853103786,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,34,0.0002072165234,1.890347893,
